transect_id,vertex_index,latitude,longitude,elevation,dam
163,12,20.94820414,71.19770644,-11.68,-9.82
163,13,20.948216,71.19772093,-11.63,-9.82
163,14,20.94822786,71.19773543,-9.95,-9.82
163,15,20.94823972,71.19774993,-8.89,-9.82
163,16,20.94825158,71.19776442,-8.79,-9.82
163,17,20.94826345,71.19777892,-9.03,-9.82
163,18,20.94827531,71.19779342,-9.12,-9.82
163,19,20.94828717,71.19780792,-9.1,-9.82
163,20,20.94829903,71.19782241,-9.08,-9.82
164,0,20.94811232,71.19774058,-11.67,-9.81
164,1,20.94810046,71.19772608,-11.69,-9.81
164,2,20.9480886,71.19771159,-11.57,-9.81
164,3,20.94807673,71.19769709,-11.41,-9.81
164,4,20.94806487,71.19768259,-11.02,-9.81
164,5,20.94805301,71.19766809,-9.4,-9.81
164,6,20.94804115,71.1976536,-8.22,-9.81
164,7,20.94802929,71.1976391,-7.46,-9.81
164,8,20.94801743,71.1976246,-7.29,-9.81
164,9,20.94800557,71.19761011,-7.16,-9.81
164,10,20.9479937,71.19759561,-7.11,-9.81
164,11,20.94812418,71.19775508,-11.8,-9.81
164,12,20.94813604,71.19776957,-11.81,-9.81
164,13,20.9481479,71.19778407,-11.76,-9.81
164,14,20.94815976,71.19779857,-9.97,-9.81
164,15,20.94817163,71.19781306,-9.35,-9.81
164,16,20.94818349,71.19782756,-8.69,-9.81
164,17,20.94819535,71.19784206,-8.87,-9.81
164,18,20.94820721,71.19785656,-9.16,-9.81
164,19,20.94821907,71.19787105,-9.16,-9.81
164,20,20.94823093,71.19788555,-9.15,-9.81
165,0,20.94804422,71.19780372,-11.61,-9.64
165,1,20.94803236,71.19778922,-11.51,-9.64
165,2,20.9480205,71.19777472,-11.54,-9.64
165,3,20.94800864,71.19776023,-1.7,-9.64
165,4,20.94799678,71.19774573,-9.94,-9.64
165,5,20.94798492,71.19773123,0.15,-9.64
165,6,20.94797305,71.19771674,-0.04,-9.64
165,7,20.94796119,71.19770224,-7.19,-9.64
165,8,20.94794933,71.19768774,-7.13,-9.64
165,9,20.94793747,71.19767324,-7.3,-9.64
165,10,20.94792561,71.19765875,-7.25,-9.64
165,11,20.94805608,71.19781821,-11.62,-9.64
165,12,20.94806795,71.19783271,-11.64,-9.64
165,13,20.94807981,71.19784721,-11.57,-9.64
165,14,20.94809167,71.19786171,-10.74,-9.64
165,15,20.94810353,71.1978762,-9.15,-9.64
165,16,20.94811539,71.1978907,-8.41,-9.64
165,17,20.94812725,71.1979052,-8.75,-9.64
165,18,20.94813911,71.19791969,-9.23,-9.64
165,19,20.94815098,71.19793419,-9.26,-9.64
165,20,20.94816284,71.19794869,-9.27,-9.64
166,0,20.94797613,71.19786686,-11.44,-9.45
166,1,20.94796439,71.19785224,-11.45,-9.45
166,2,20.94795265,71.19783763,-11.43,-9.45
166,3,20.94794092,71.19782302,-11.27,-9.45
166,4,20.94792918,71.19780841,-10.4,-9.45
166,5,20.94791744,71.1977938,-7.4,-9.45
166,6,20.9479057,71.19777919,-7.86,-9.45
166,7,20.94789397,71.19776458,-6.85,-9.45
166,8,20.94788223,71.19774996,-7.45,-9.45
166,9,20.94787049,71.19773535,-7.44,-9.45
166,10,20.94785876,71.19772074,-7.41,-9.45
166,11,20.94798786,71.19788147,-11.4,-9.45
166,12,20.9479996,71.19789608,-11.38,-9.45
166,13,20.94801134,71.19791069,-11.28,-9.45
166,14,20.94802307,71.1979253,-10.28,-9.45
166,15,20.94803481,71.19793991,-9.79,-9.45
166,16,20.94804655,71.19795452,-9.35,-9.45
166,17,20.94805828,71.19796913,-9.0,-9.45
166,18,20.94807002,71.19798375,-9.24,-9.45
166,19,20.94808176,71.19799836,-9.31,-9.45
166,20,20.94809349,71.19801297,-9.29,-9.45
167,0,20.94790697,71.19792866,-11.05,-9.29
167,1,20.94789542,71.19791388,-11.18,-9.29
167,2,20.94788387,71.1978991,-11.22,-9.29
167,3,20.94787232,71.19788432,-11.29,-9.29
167,4,20.94786077,71.19786954,-11.07,-9.29
167,5,20.94784922,71.19785476,-10.55,-9.29
167,6,20.94783767,71.19783998,-9.11,-9.29
167,7,20.94782612,71.1978252,-7.64,-9.29
167,8,20.94781457,71.19781042,-7.41,-9.29
167,9,20.94780302,71.19779564,-7.68,-9.29
167,10,20.94779148,71.19778086,-7.65,-9.29
167,11,20.94791851,71.19794344,-10.67,-9.29
167,12,20.94793006,71.19795822,-10.53,-9.29
167,13,20.94794161,71.197973,-10.47,-9.29
167,14,20.94795316,71.19798778,-10.52,-9.29
167,15,20.94796471,71.19800256,-10.28,-9.29
167,16,20.94797626,71.19801734,-9.29,-9.29
167,17,20.94798781,71.19803212,-6.46,-9.29
167,18,20.94799936,71.1980469,-9.18,-9.29
167,19,20.94801091,71.19806168,-9.39,-9.29
167,20,20.94802246,71.19807646,-9.33,-9.29
168,0,20.94783728,71.1979898,-12.06,-10.23
168,1,20.94782579,71.19797496,-12.12,-10.23
168,2,20.94781431,71.19796013,-12.15,-10.23
168,3,20.94780282,71.19794529,-12.23,-10.23
168,4,20.94779133,71.19793046,-12.03,-10.23
168,5,20.94777985,71.19791562,-11.98,-10.23
168,6,20.94776836,71.19790079,-12.04,-10.23
168,7,20.94775688,71.19788595,-6.56,-10.23
168,8,20.94774539,71.19787112,-7.49,-10.23
168,9,20.9477339,71.19785628,-7.88,-10.23
168,10,20.94772242,71.19784145,-7.84,-10.23
168,11,20.94784877,71.19800463,-12.15,-10.23
168,12,20.94786025,71.19801947,-12.1,-10.23
168,13,20.94787174,71.1980343,-12.01,-10.23
168,14,20.94788323,71.19804914,-11.98,-10.23
168,15,20.94789471,71.19806397,-12.07,-10.23
168,16,20.9479062,71.19807881,-11.8,-10.23
168,17,20.94791769,71.19809364,-4.42,-10.23
168,18,20.94792917,71.19810848,-3.73,-10.23
168,19,20.94794066,71.19812331,-9.45,-10.23
168,20,20.94795215,71.19813815,-9.3,-10.23
169,0,20.9477676,71.19805094,-11.7,-9.96
169,1,20.94775611,71.1980361,-11.86,-9.96
169,2,20.94774462,71.19802127,-11.91,-9.96
169,3,20.94773314,71.19800643,-11.92,-9.96
169,4,20.94772165,71.1979916,-11.96,-9.96
169,5,20.94771016,71.19797676,-11.85,-9.96
169,6,20.94769868,71.19796193,-10.35,-9.96
169,7,20.94768719,71.19794709,-8.2,-9.96
169,8,20.9476757,71.19793226,-8.05,-9.96
169,9,20.94766422,71.19791742,-8.25,-9.96
169,10,20.94765273,71.19790259,-8.18,-9.96
169,11,20.94777908,71.19806577,-11.79,-9.96
169,12,20.94779057,71.19808061,-11.81,-9.96
169,13,20.94780205,71.19809544,-11.71,-9.96
169,14,20.94781354,71.19811028,-11.61,-9.96
169,15,20.94782503,71.19812511,-11.56,-9.96
169,16,20.94783651,71.19813995,-11.38,-9.96
169,17,20.947848,71.19815479,-10.93,-9.96
169,18,20.94785949,71.19816962,-10.45,-9.96
169,19,20.94787097,71.19818446,-7.62,-9.96
169,20,20.94788246,71.19819929,-7.41,-9.96
170,0,20.94769791,71.19811208,-11.04,-9.4
170,1,20.94768642,71.19809725,-11.13,-9.4
170,2,20.94767494,71.19808241,-11.16,-9.4
170,3,20.94766345,71.19806757,-11.09,-9.4
170,4,20.94765196,71.19805274,-10.75,-9.4
170,5,20.94764048,71.1980379,-10.64,-9.4
170,6,20.94762899,71.19802307,-10.45,-9.4
170,7,20.94761751,71.19800823,-10.46,-9.4
170,8,20.94760602,71.1979934,-10.23,-9.4
170,9,20.94759453,71.19797856,-10.34,-9.4
170,10,20.94758305,71.19796373,-10.23,-9.4
170,11,20.9477094,71.19812692,-11.04,-9.4
170,12,20.94772088,71.19814175,-11.07,-9.4
170,13,20.94773237,71.19815659,-11.11,-9.4
170,14,20.94774386,71.19817142,-11.23,-9.4
170,15,20.94775534,71.19818626,-11.4,-9.4
170,16,20.94776683,71.19820109,-11.32,-9.4
170,17,20.94777832,71.19821593,-10.81,-9.4
170,18,20.9477898,71.19823076,-11.06,-9.4
170,19,20.94780129,71.1982456,-10.94,-9.4
170,20,20.94781277,71.19826043,-10.21,-9.4
171,0,20.94762823,71.19817322,-10.32,-9.11
171,1,20.94761674,71.19815839,-10.28,-9.11
171,2,20.94760525,71.19814355,-10.4,-9.11
171,3,20.94759377,71.19812872,-10.4,-9.11
171,4,20.94758228,71.19811388,-10.7,-9.11
171,5,20.94757079,71.19809905,-10.89,-9.11
171,6,20.94755931,71.19808421,-11.11,-9.11
171,7,20.94754782,71.19806938,-6.05,-9.11
171,8,20.94753633,71.19805454,-2.91,-9.11
171,9,20.94752485,71.1980397,-4.01,-9.11
171,10,20.94751336,71.19802487,-7.79,-9.11
171,11,20.94763971,71.19818806,-10.35,-9.11
171,12,20.9476512,71.19820289,-10.32,-9.11
171,13,20.94766268,71.19821773,-10.28,-9.11
171,14,20.94767417,71.19823256,-10.27,-9.11
171,15,20.94768566,71.1982474,-10.29,-9.11
171,16,20.94769714,71.19826223,-10.48,-9.11
171,17,20.94770863,71.19827707,-10.53,-9.11
171,18,20.94772012,71.1982919,-10.49,-9.11
171,19,20.9477316,71.19830674,-10.49,-9.11
171,20,20.94774309,71.19832157,-10.35,-9.11
172,0,20.94755854,71.19823436,-11.47,-9.74
172,1,20.94754838,71.19821847,-11.32,-9.74
172,2,20.94753823,71.19820257,-11.2,-9.74
172,3,20.94752807,71.19818667,-11.16,-9.74
172,4,20.94751792,71.19817077,-10.92,-9.74
172,5,20.94750776,71.19815488,-10.93,-9.74
172,6,20.94749761,71.19813898,-10.24,-9.74
172,7,20.94748745,71.19812308,-7.97,-9.74
172,8,20.9474773,71.19810718,-8.02,-9.74
172,9,20.94746714,71.19809129,-7.81,-9.74
172,10,20.94745699,71.19807539,-8.06,-9.74
172,11,20.9475687,71.19825026,-11.65,-9.74
172,12,20.94757885,71.19826616,-11.74,-9.74
172,13,20.94758901,71.19828206,-11.64,-9.74
172,14,20.94759916,71.19829795,-11.19,-9.74
172,15,20.94760932,71.19831385,-11.3,-9.74
172,16,20.94761947,71.19832975,-10.9,-9.74
172,17,20.94762963,71.19834565,-11.13,-9.74
172,18,20.94763978,71.19836154,-10.58,-9.74
172,19,20.94764994,71.19837744,-10.23,-9.74
172,20,20.94766009,71.19839334,-8.65,-9.74
173,0,20.94748017,71.19828039,-11.28,-9.54
173,1,20.94747222,71.19826313,-11.27,-9.54
173,2,20.94746427,71.19824587,-11.17,-9.54
173,3,20.94745632,71.19822861,-10.82,-9.54
173,4,20.94744836,71.19821135,-9.92,-9.54
173,5,20.94744041,71.19819409,-10.69,-9.54
173,6,20.94743246,71.19817683,-9.79,-9.54
173,7,20.9474245,71.19815957,-7.78,-9.54
173,8,20.94741655,71.19814231,-8.11,-9.54
173,9,20.9474086,71.19812505,-8.45,-9.54
173,10,20.94740065,71.19810779,-8.56,-9.54
173,11,20.94748813,71.19829765,-11.31,-9.54
173,12,20.94749608,71.19831491,-11.38,-9.54
173,13,20.94750403,71.19833217,-11.47,-9.54
173,14,20.94751199,71.19834943,-11.54,-9.54
173,15,20.94751994,71.19836669,-11.41,-9.54
173,16,20.94752789,71.19838395,-11.31,-9.54
173,17,20.94753584,71.19840121,-11.15,-9.54
173,18,20.9475438,71.19841847,-10.78,-9.54
173,19,20.94755175,71.19843573,-10.33,-9.54
173,20,20.9475597,71.198453,-9.91,-9.54
174,0,20.94739729,71.19831855,-11.24,-9.57
174,1,20.94739012,71.19830091,-11.18,-9.57
174,2,20.94738295,71.19828326,-10.48,-9.57
174,3,20.94737578,71.19826562,-10.79,-9.57
174,4,20.94736861,71.19824797,-11.01,-9.57
174,5,20.94736144,71.19823033,-10.92,-9.57
174,6,20.94735427,71.19821268,-8.17,-9.57
174,7,20.9473471,71.19819504,-8.43,-9.57
174,8,20.94733993,71.19817739,-8.55,-9.57
174,9,20.94733276,71.19815975,-8.63,-9.57
174,10,20.94732559,71.1981421,-8.62,-9.57
174,11,20.94740446,71.1983362,-11.27,-9.57
174,12,20.94741163,71.19835384,-11.34,-9.57
174,13,20.9474188,71.19837149,-11.39,-9.57
174,14,20.94742597,71.19838913,-11.5,-9.57
174,15,20.94743314,71.19840678,-11.53,-9.57
174,16,20.94744031,71.19842442,-11.57,-9.57
174,17,20.94744748,71.19844207,-11.22,-9.57
174,18,20.94745465,71.19845971,-10.9,-9.57
174,19,20.94746182,71.19847736,-9.69,-9.57
174,20,20.94746899,71.198495,-7.6,-9.57
175,0,20.94731441,71.19835672,-11.34,-9.81
175,1,20.94730724,71.19833907,-11.35,-9.81
175,2,20.94730007,71.19832143,-11.2,-9.81
175,3,20.9472929,71.19830378,-11.11,-9.81
175,4,20.94728573,71.19828614,-5.64,-9.81
175,5,20.94727856,71.19826849,-4.64,-9.81
175,6,20.94727139,71.19825085,-5.48,-9.81
175,7,20.94726422,71.1982332,-8.37,-9.81
175,8,20.94725705,71.19821556,-8.72,-9.81
175,9,20.94724988,71.19819791,-8.74,-9.81
175,10,20.94724271,71.19818027,-8.72,-9.81
175,11,20.94732158,71.19837436,-11.37,-9.81
175,12,20.94732875,71.19839201,-11.47,-9.81
175,13,20.94733592,71.19840965,-11.46,-9.81
175,14,20.94734309,71.1984273,-11.61,-9.81
175,15,20.94735026,71.19844494,-11.81,-9.81
175,16,20.94735742,71.19846259,-9.96,-9.81
175,17,20.94736459,71.19848023,-8.59,-9.81
175,18,20.94737176,71.19849788,-8.32,-9.81
175,19,20.94737893,71.19851552,-9.05,-9.81
175,20,20.9473861,71.19853317,-8.76,-9.81
176,0,20.94723152,71.19839488,-11.5,-9.64
176,1,20.94722435,71.19837723,-11.49,-9.64
176,2,20.94721718,71.19835959,-11.23,-9.64
176,3,20.94721001,71.19834194,-11.13,-9.64
176,4,20.94720285,71.1983243,-11.11,-9.64
176,5,20.94719568,71.19830666,-4.58,-9.64
176,6,20.94718851,71.19828901,-4.52,-9.64
176,7,20.94718134,71.19827137,-8.17,-9.64
176,8,20.94717417,71.19825372,-8.77,-9.64
176,9,20.947167,71.19823608,-8.83,-9.64
176,10,20.94715983,71.19821843,-8.85,-9.64
176,11,20.94723869,71.19841252,-11.54,-9.64
176,12,20.94724586,71.19843017,-11.4,-9.64
176,13,20.94725303,71.19844781,-10.67,-9.64
176,14,20.9472602,71.19846546,-10.55,-9.64
176,15,20.94726737,71.1984831,-11.64,-9.64
176,16,20.94727454,71.19850075,-11.13,-9.64
176,17,20.94728171,71.19851839,-10.49,-9.64
176,18,20.94728888,71.19853604,-9.75,-9.64
176,19,20.94729605,71.19855368,-7.93,-9.64
176,20,20.94730322,71.19857133,-7.9,-9.64
177,0,20.94714864,71.19843304,-11.51,-9.81
177,1,20.94714148,71.19841539,-11.44,-9.81
177,2,20.94713431,71.19839775,-11.31,-9.81
177,3,20.94712715,71.1983801,-11.05,-9.81
177,4,20.94711999,71.19836245,-10.71,-9.81
177,5,20.94711283,71.1983448,-9.26,-9.81
177,6,20.94710566,71.19832715,-9.2,-9.81
177,7,20.9470985,71.19830951,-6.14,-9.81
177,8,20.94709134,71.19829186,-8.24,-9.81
177,9,20.94708418,71.19827421,-8.91,-9.81
177,10,20.94707701,71.19825656,-8.94,-9.81
177,11,20.9471558,71.19845069,-11.28,-9.81
177,12,20.94716297,71.19846834,-11.3,-9.81
177,13,20.94717013,71.19848599,-10.43,-9.81
177,14,20.94717729,71.19850363,-11.01,-9.81
177,15,20.94718445,71.19852128,-11.81,-9.81
177,16,20.94719162,71.19853893,-11.29,-9.81
177,17,20.94719878,71.19855658,-10.2,-9.81
177,18,20.94720594,71.19857423,-9.56,-9.81
177,19,20.9472131,71.19859187,-4.04,-9.81
177,20,20.94722027,71.19860952,-3.05,-9.81
178,0,20.94706573,71.19847113,-11.33,-9.46
178,1,20.94705955,71.19845307,-11.44,-9.46
178,2,20.94705337,71.198435,-11.34,-9.46
178,3,20.94704719,71.19841694,-11.16,-9.46
178,4,20.94704101,71.19839887,-10.77,-9.46
178,5,20.94703483,71.19838081,-4.99,-9.46
178,6,20.94702865,71.19836275,-3.18,-9.46
178,7,20.94702247,71.19834468,-2.71,-9.46
178,8,20.94701629,71.19832662,-7.67,-9.46
178,9,20.94701011,71.19830855,-8.99,-9.46
178,10,20.94700393,71.19829049,-8.98,-9.46
178,11,20.94707191,71.1984892,-11.46,-9.46
178,12,20.94707809,71.19850726,-10.02,-9.46
178,13,20.94708427,71.19852532,-10.8,-9.46
178,14,20.94709045,71.19854339,-10.15,-9.46
178,15,20.94709663,71.19856145,-11.17,-9.46
178,16,20.94710281,71.19857952,-10.59,-9.46
178,17,20.94710899,71.19859758,-9.3,-9.46
178,18,20.94711517,71.19861564,-7.59,-9.46
178,19,20.94712135,71.19863371,-6.47,-9.46
178,20,20.94712753,71.19865177,-5.67,-9.46
179,0,20.94697923,71.19849872,-11.62,-9.64
179,1,20.94697404,71.1984803,-11.52,-9.64
179,2,20.94696886,71.19846189,-11.4,-9.64
179,3,20.94696368,71.19844347,-11.16,-9.64
179,4,20.94695849,71.19842505,-9.68,-9.64
179,5,20.94695331,71.19840664,-7.64,-9.64
179,6,20.94694813,71.19838822,-6.71,-9.64
179,7,20.94694295,71.19836981,-8.5,-9.64
179,8,20.94693776,71.19835139,-8.87,-9.64
179,9,20.94693258,71.19833297,-9.0,-9.64
179,10,20.9469274,71.19831456,-9.07,-9.64
179,11,20.94698441,71.19851713,-11.64,-9.64
179,12,20.94698959,71.19853555,-10.61,-9.64
179,13,20.94699477,71.19855397,-9.85,-9.64
179,14,20.94699996,71.19857238,-10.84,-9.64
179,15,20.94700514,71.1985908,-11.56,-9.64
179,16,20.94701032,71.19860922,-11.08,-9.64
179,17,20.94701551,71.19862763,-10.73,-9.64
179,18,20.94702069,71.19864605,-9.95,-9.64
179,19,20.94702587,71.19866446,-9.22,-9.64
179,20,20.94703105,71.19868288,-8.14,-9.64
180,0,20.94689272,71.19852631,-11.28,-9.67
180,1,20.94688754,71.19850789,-11.53,-9.67
180,2,20.94688235,71.19848947,-10.86,-9.67
180,3,20.94687717,71.19847106,-9.81,-9.67
180,4,20.94687199,71.19845264,-8.99,-9.67
180,5,20.94686681,71.19843423,-6.39,-9.67
180,6,20.94686162,71.19841581,-4.63,-9.67
180,7,20.94685644,71.19839739,-6.83,-9.67
180,8,20.94685126,71.19837898,-9.0,-9.67
180,9,20.94684607,71.19836056,-9.07,-9.67
180,10,20.94684089,71.19834215,-9.07,-9.67
180,11,20.9468979,71.19854472,-11.32,-9.67
180,12,20.94690309,71.19856314,-11.67,-9.67
180,13,20.94690827,71.19858155,-11.55,-9.67
180,14,20.94691345,71.19859997,-11.39,-9.67
180,15,20.94691863,71.19861839,-9.97,-9.67
180,16,20.94692382,71.1986368,-9.58,-9.67
180,17,20.946929,71.19865522,-10.29,-9.67
180,18,20.94693418,71.19867363,-8.22,-9.67
180,19,20.94693937,71.19869205,-7.42,-9.67
180,20,20.94694455,71.19871047,-6.72,-9.67
181,0,20.94680621,71.19855389,-11.46,-9.58
181,1,20.94680103,71.19853548,-11.58,-9.58
181,2,20.94679585,71.19851706,-10.31,-9.58
181,3,20.94679066,71.19849865,-9.86,-9.58
181,4,20.94678548,71.19848023,-10.76,-9.58
181,5,20.9467803,71.19846181,-7.8,-9.58
181,6,20.94677512,71.1984434,-6.17,-9.58
181,7,20.94676993,71.19842498,-8.51,-9.58
181,8,20.94676475,71.19840657,-9.08,-9.58
181,9,20.94675957,71.19838815,-9.1,-9.58
181,10,20.94675438,71.19836973,-9.08,-9.58
181,11,20.9468114,71.19857231,-11.35,-9.58
181,12,20.94681658,71.19859073,-10.42,-9.58
181,13,20.94682176,71.19860914,-10.13,-9.58
181,14,20.94682694,71.19862756,-10.09,-9.58
181,15,20.94683213,71.19864597,-10.04,-9.58
181,16,20.94683731,71.19866439,-11.15,-9.58
181,17,20.94684249,71.19868281,-10.83,-9.58
181,18,20.94684768,71.19870122,-10.33,-9.58
181,19,20.94685286,71.19871964,-9.71,-9.58
181,20,20.94685804,71.19873805,-8.39,-9.58
182,0,20.94671971,71.19858148,-11.62,-9.75
182,1,20.94671452,71.19856307,-11.75,-9.75
182,2,20.94670934,71.19854465,-11.61,-9.75
182,3,20.94670416,71.19852623,-11.35,-9.75
182,4,20.94669898,71.19850782,-8.36,-9.75
182,5,20.94669379,71.1984894,-6.35,-9.75
182,6,20.94668861,71.19847099,-5.83,-9.75
182,7,20.94668343,71.19845257,-8.63,-9.75
182,8,20.94667824,71.19843415,-9.01,-9.75
182,9,20.94667306,71.19841574,-9.07,-9.75
182,10,20.94666788,71.19839732,-9.1,-9.75
182,11,20.94672489,71.1985999,-11.51,-9.75
182,12,20.94673007,71.19861831,-11.27,-9.75
182,13,20.94673526,71.19863673,-10.4,-9.75
182,14,20.94674044,71.19865515,-11.01,-9.75
182,15,20.94674562,71.19867356,-10.51,-9.75
182,16,20.9467508,71.19869198,-11.13,-9.75
182,17,20.94675599,71.19871039,-10.57,-9.75
182,18,20.94676117,71.19872881,-10.01,-9.75
182,19,20.94676635,71.19874723,-8.81,-9.75
182,20,20.94677154,71.19876564,-8.68,-9.75
183,0,20.9466332,71.19860907,-11.32,-9.65
183,1,20.94662802,71.19859065,-11.22,-9.65
183,2,20.94662284,71.19857224,-11.65,-9.65
183,3,20.94661765,71.19855382,-11.51,-9.65
183,4,20.94661247,71.19853541,-8.19,-9.65
183,5,20.94660729,71.19851699,-5.56,-9.65
183,6,20.9466021,71.19849857,-4.1,-9.65
183,7,20.94659692,71.19848016,-4.51,-9.65
183,8,20.94659174,71.19846174,-8.34,-9.65
183,9,20.94658656,71.19844333,-9.11,-9.65
183,10,20.94658137,71.19842491,-9.13,-9.65
183,11,20.94663838,71.19862749,-11.18,-9.65
183,12,20.94664357,71.1986459,-10.84,-9.65
183,13,20.94664875,71.19866432,-10.51,-9.65
183,14,20.94665393,71.19868273,-10.91,-9.65
183,15,20.94665912,71.19870115,-11.12,-9.65
183,16,20.9466643,71.19871957,-10.18,-9.65
183,17,20.94666948,71.19873798,-9.14,-9.65
183,18,20.94667466,71.1987564,-8.12,-9.65
183,19,20.94667985,71.19877481,-7.33,-9.65
183,20,20.94668503,71.19879323,-5.48,-9.65
184,0,20.9465467,71.19863666,-11.25,-9.57
184,1,20.94654298,71.19861784,-10.21,-9.57
184,2,20.94653926,71.19859903,-11.57,-9.57
184,3,20.94653555,71.19858022,-11.43,-9.57
184,4,20.94653183,71.1985614,-10.73,-9.57
184,5,20.94652811,71.19854259,-8.67,-9.57
184,6,20.94652439,71.19852378,-6.27,-9.57
184,7,20.94652068,71.19850497,-4.62,-9.57
184,8,20.94651696,71.19848615,-7.23,-9.57
184,9,20.94651324,71.19846734,-9.05,-9.57
184,10,20.94650953,71.19844853,-9.14,-9.57
184,11,20.94655041,71.19865547,-11.16,-9.57
184,12,20.94655413,71.19867428,-10.74,-9.57
184,13,20.94655785,71.1986931,-11.1,-9.57
184,14,20.94656156,71.19871191,-9.59,-9.57
184,15,20.94656528,71.19873072,-8.8,-9.57
184,16,20.946569,71.19874954,-6.21,-9.57
184,17,20.94657271,71.19876835,-6.49,-9.57
184,18,20.94657643,71.19878716,-6.61,-9.57
184,19,20.94658015,71.19880598,-5.52,-9.57
184,20,20.94658386,71.19882479,-5.0,-9.57
185,0,20.94645711,71.19864849,-10.84,-9.81
185,1,20.94645492,71.19862941,-11.41,-9.81
185,2,20.94645273,71.19861033,-11.81,-9.81
185,3,20.94645054,71.19859124,-11.4,-9.81
185,4,20.94644835,71.19857216,-11.01,-9.81
185,5,20.94644617,71.19855308,-10.17,-9.81
185,6,20.94644398,71.19853399,-8.74,-9.81
185,7,20.94644179,71.19851491,-8.35,-9.81
185,8,20.9464396,71.19849583,-8.96,-9.81
185,9,20.94643741,71.19847675,-9.08,-9.81
185,10,20.94643522,71.19845766,-9.13,-9.81
185,11,20.9464593,71.19866758,-9.92,-9.81
185,12,20.94646149,71.19868666,-10.06,-9.81
185,13,20.94646367,71.19870574,-10.49,-9.81
185,14,20.94646586,71.19872482,-10.29,-9.81
185,15,20.94646805,71.19874391,-10.0,-9.81
185,16,20.94647024,71.19876299,-10.57,-9.81
185,17,20.94647243,71.19878207,-10.47,-9.81
185,18,20.94647462,71.19880116,-10.46,-9.81
185,19,20.94647681,71.19882024,-9.65,-9.81
185,20,20.94647899,71.19883932,-2.96,-9.81
186,0,20.94636745,71.19865995,-11.6,-9.83
186,1,20.9463653,71.19864087,-11.83,-9.83
186,2,20.94636314,71.19862178,-11.5,-9.83
186,3,20.94636099,71.19860269,-10.96,-9.83
186,4,20.94635884,71.1985836,-10.87,-9.83
186,5,20.94635668,71.19856452,-10.16,-9.83
186,6,20.94635453,71.19854543,-9.17,-9.83
186,7,20.94635238,71.19852634,-9.21,-9.83
186,8,20.94635022,71.19850725,-9.31,-9.83
186,9,20.94634807,71.19848816,-9.35,-9.83
186,10,20.94634592,71.19846908,-9.31,-9.83
186,11,20.9463696,71.19867904,-10.13,-9.83
186,12,20.94637175,71.19869813,-9.94,-9.83
186,13,20.94637391,71.19871722,-9.88,-9.83
186,14,20.94637606,71.1987363,-11.14,-9.83
186,15,20.94637821,71.19875539,-11.46,-9.83
186,16,20.94638037,71.19877448,-10.94,-9.83
186,17,20.94638252,71.19879357,-10.59,-9.83
186,18,20.94638467,71.19881265,-9.94,-9.83
186,19,20.94638683,71.19883174,-8.04,-9.83
186,20,20.94638898,71.19885083,-4.8,-9.83
187,0,20.94627779,71.19867141,-12.21,-10.77
187,1,20.94627563,71.19865233,-10.12,-10.77
187,2,20.94627348,71.19863324,-10.87,-10.77
187,3,20.94627133,71.19861415,-11.4,-10.77
187,4,20.94626918,71.19859506,-10.86,-10.77
187,5,20.94626702,71.19857598,-10.31,-10.77
187,6,20.94626487,71.19855689,-9.49,-10.77
187,7,20.94626272,71.1985378,-9.4,-10.77
187,8,20.94626056,71.19851871,-9.48,-10.77
187,9,20.94625841,71.19849963,-9.48,-10.77
187,10,20.94625626,71.19848054,-9.46,-10.77
187,11,20.94627994,71.1986905,-12.16,-10.77
187,12,20.94628209,71.19870959,-12.29,-10.77
187,13,20.94628425,71.19872868,-12.77,-10.77
187,14,20.9462864,71.19874776,-12.07,-10.77
187,15,20.94628855,71.19876685,-10.27,-10.77
187,16,20.94629071,71.19878594,-10.22,-10.77
187,17,20.94629286,71.19880503,-9.75,-10.77
187,18,20.94629501,71.19882411,-9.65,-10.77
187,19,20.94629716,71.1988432,-8.87,-10.77
187,20,20.94629932,71.19886229,-6.63,-10.77
188,0,20.94618813,71.19868287,-11.99,-10.16
188,1,20.94618597,71.19866379,-11.53,-10.16
188,2,20.94618382,71.1986447,-10.36,-10.16
188,3,20.94618167,71.19862561,-9.81,-10.16
188,4,20.94617952,71.19860652,-11.08,-10.16
188,5,20.94617736,71.19858744,-10.23,-10.16
188,6,20.94617521,71.19856835,-9.45,-10.16
188,7,20.94617306,71.19854926,-9.44,-10.16
188,8,20.9461709,71.19853017,-9.51,-10.16
188,9,20.94616875,71.19851109,-9.55,-10.16
188,10,20.9461666,71.198492,-9.56,-10.16
188,11,20.94619028,71.19870196,-12.08,-10.16
188,12,20.94619243,71.19872105,-11.78,-10.16
188,13,20.94619459,71.19874014,-12.16,-10.16
188,14,20.94619674,71.19875922,-10.91,-10.16
188,15,20.94619889,71.19877831,-10.72,-10.16
188,16,20.94620105,71.1987974,-9.9,-10.16
188,17,20.9462032,71.19881649,-8.99,-10.16
188,18,20.94620535,71.19883557,-9.29,-10.16
188,19,20.9462075,71.19885466,-8.5,-10.16
188,20,20.94620966,71.19887375,-7.43,-10.16
189,0,20.94609847,71.19869433,-10.39,-9.81
189,1,20.94609631,71.19867525,-10.05,-9.81
189,2,20.94609416,71.19865616,-10.11,-9.81
